metaid,condition,posture,inst,label_3class,head_yaw_mean,head_pitch_mean,head_roll_mean,cam_distance_mean,gaze_x_mean,gaze_y_mean,l_eye_x_mean,l_eye_y_mean,r_eye_x_mean,r_eye_y_mean,l_EAR_mean,r_EAR_mean,head_tilt_angle_mean,head_yaw_std,head_pitch_std,head_roll_std,gaze_x_std,gaze_y_std,gaze_stability,head_stability,gaze_jitter,saccade_frequency,fixation_duration,gaze_direction_prob,blink_frequency,distance_change
026,A,U,L,1,-0.28345963114754097,0.056405122950819814,-1.6020100409836064,81.6311475409836,948.5696721311475,492.280737704918,943.9170081967213,499.9774590163934,1027.4907786885246,495.99487704918033,0.8711816469109934,0.9213385667036444,2.7784153972752104,0.11054803888305918,3.196691783407515,2.739107679399362,304.6947091309216,142.02018929078284,1.0,1.0,15.686523844163206,0.03483606557377049,37,0.3524590163934426,0.0,8.027566051795313
026,D,D,L,1,-0.28923212237093693,-1.626640535372849,-2.0359227533460804,80.02103250478011,656.3250478011472,202.88145315487571,968.4713193116635,513.5879541108986,1054.227533460803,509.0487571701721,0.9018056846580961,0.9518441090560147,4.541967227625657,0.09219988946586412,5.440169756577857,3.3720646765950826,200.97837678373298,112.37465260491737,1.0,1.0,18.648071592363685,0.05927342256214149,39,0.0,0.0,6.82067050673666
026,F,D,M,2,-0.2787467741935484,-0.7303822580645162,-2.2759255760368666,79.78571428571429,718.0967741935484,974.552995391705,973.5979262672811,516.1612903225806,1060.2465437788019,512.4539170506912,0.9146767491788609,0.9505760085980799,3.728736952324511,0.09294094328530256,3.4152466051217076,3.6982218532876296,905.6263165650385,306.4714600831705,1.0,1.0,110.67375134100823,0.10138248847926268,45,0.0,0.0,7.964939218089516
026,N,U,L,0,-0.4906201704545454,0.8851065340909088,0.10017329545454556,85.10795454545455,687.5255681818181,586.0511363636364,944.7130681818181,494.1818181818182,1024.0894886363637,490.78977272727275,0.9252821961159327,0.949849781630693,21.064222658771076,0.32166594299015083,24.29743249224727,3.2024124186662553,895.6522297875014,526.0086961018548,1.0,1.0,93.39040319293672,0.11079545454545454,36,0.0,0.0,6.971512187449153
026,S,D,L,0,-0.3058695544554455,-2.988960396039604,-4.622777722772277,79.74009900990099,1011.1410891089109,501.8069306930693,921.9517326732673,473.0519801980198,1003.6262376237623,468.7178217821782,0.875877545737767,0.9214550905554952,8.295533432810378,0.07595195515985725,5.496310811913494,7.4270114069995214,291.7461716624645,148.3295317078167,1.0,1.0,16.604400146803865,0.034653465346534656,35,0.25,0.0,8.029911654452734
027,A,D,M,1,-0.20965225988700567,-1.0516398305084749,1.825158474576271,80.98870056497175,921.0790960451977,495.48870056497174,971.8248587570622,506.183615819209,1057.9562146892656,501.1398305084746,0.833644204151789,0.8075712210013654,5.1544568226642555,0.04428903147875369,3.585945032129122,6.610568580406637,268.99308512501375,147.18318792173673,1.0,1.0,19.25027409420017,0.04519774011299435,37,0.20903954802259886,0.0,13.56715404692294
027,D,U,L,1,-0.2213227642276423,-1.7139650406504072,3.2276233062330624,82.8319783197832,727.9159891598916,208.5528455284553,964.1124661246613,497.109756097561,1049.1964769647695,492.130081300813,0.8277614193997456,0.7998193446161171,5.3221427168920155,0.03846385332998315,4.192501612318214,6.476545659460365,339.58734707371696,116.02699764906895,1.0,1.0,28.321906768156673,0.06775067750677506,35,0.0,0.0,14.533727026798832
027,F,D,L,2,-0.2109430446194226,-2.13657532808399,3.998532020997376,81.61154855643045,854.9790026246719,963.3543307086615,956.4225721784777,494.36876640419945,1040.4225721784776,489.2965879265092,0.8199542052444675,0.8101772033392688,5.9794574220287675,0.04339459747080582,3.591954734442575,5.932779791869413,931.5197710024604,320.6060591629314,1.0,1.0,130.82114245900013,0.10498687664041995,29,0.0,0.0,11.808234724685102
027,N,U,M,0,-0.2185343873517787,2.196364822134387,0.4519596837944663,84.77865612648222,862.8418972332016,515.0316205533596,907.5316205533596,469.92292490118575,987.8458498023715,463.0691699604743,0.8759834158818057,0.798805880765467,13.01643523286751,0.0507202610821966,15.087667999122123,3.5522392399795786,939.1966840935179,530.0842765693151,1.0,1.0,132.35160897947674,0.11857707509881422,35,0.0,0.0,7.920954533618297
027,S,C,L,0,-0.24469618320610687,-0.33372366412213683,0.3866919847328245,84.8473282442748,835.9083969465648,472.7557251908397,921.75,475.5896946564886,1002.7576335877862,471.0419847328244,0.7939839221570039,0.7910354656454952,7.897458378320831,0.0682543545881299,6.940631056321482,8.245830458313677,292.5653072558004,148.3686044390408,1.0,1.0,22.068860202716717,0.04961832061068702,23,0.21374045801526717,0.0,13.681476462912647
028,A,U,M,1,-0.12895911823647294,1.0642791583166331,-1.144034869739479,81.28857715430861,894.3787575150301,532.7134268537075,938.8937875751503,492.87174348697397,1027.1102204408817,487.9168336673347,0.8195085150501401,0.8065686167298836,2.3196073958875654,0.05106512115346167,2.688694624008308,4.116580130929555,246.32285037349624,172.99743492329682,1.0,1.0,12.910929302761554,0.03206412825651302,37,0.35671342685370744,0.0,4.558777762617629
028,D,U,L,1,-0.14098478260869565,0.05027430830039526,0.10564841897233201,82.86166007905139,819.994071146245,153.7173913043478,931.2154150197629,488.4160079051383,1018.2282608695652,483.7005928853755,0.8221325697230935,0.807756154852737,0.6356164939652984,0.04030752215443013,0.48671242316524244,0.5881291123213267,329.5783294033512,109.16751218538228,1.0,1.0,25.214109863092013,0.06521739130434782,32,0.0,0.0,4.115505291626093
028,F,D,L,2,-0.14947715517241375,-0.14222629310344825,0.22050818965517244,84.32758620689656,955.1487068965517,983.5625,953.2058189655172,495.74245689655174,1043.092672413793,490.79741379310343,0.8237525956011564,0.8258049809024395,1.1165241890873814,0.040667179358626154,0.8988991727937545,1.0165777088864987,939.1648290426102,293.50601374178314,1.0,1.0,123.46323027709556,0.10129310344827586,33,0.0,0.0,5.905178706263952
028,N,D,M,0,-0.6447398601398602,18.067429370629373,1.5449157342657345,95.62587412587412,732.3426573426574,559.9020979020979,975.9370629370629,491.99475524475525,1056.2255244755245,486.52272727272725,0.9241886817767981,0.866089275968522,53.580433499027265,0.4768593780199719,54.130357976264136,4.702088718759451,909.248118954936,528.5325174107036,1.0,1.0,113.51754462973479,0.12237762237762238,26,0.0,0.0,13.74047267276017
028,S,C,L,0,-0.12635635491606714,-0.3170244604316547,-3.393992326139089,81.86330935251799,923.8225419664269,540.779376498801,869.3321342925659,447.0275779376499,952.6918465227818,441.2026378896883,0.7831165020693275,0.7852530315420375,6.394088855200173,0.05984403980467029,1.0296411445098514,9.44841813281149,272.2622766361506,164.85901394068486,1.0,1.0,13.96867165755012,0.03357314148681055,38,0.30455635491606714,0.0,4.105680872532934
029,A,D,L,1,-0.23056033519553076,-9.58848640595903,-6.2486391061452515,69.56797020484171,921.7616387337058,589.8026070763501,959.364990689013,447.3752327746741,1048.1117318435754,450.80167597765364,0.8074191564562889,0.8020207092660959,13.42712622793386,0.19595255291693334,13.588257354875699,9.489327356094167,268.2458964986311,138.25534102358824,1.0,1.0,10.742471180904491,0.0297951582867784,61,0.29608938547486036,0.0,4.114689379752702
029,D,D,L,1,-0.21452661290322578,-2.3060584677419356,-5.187835080645161,72.60887096774194,684.3427419354839,202.03629032258064,1025.6048387096773,483.65020161290323,1121.3397177419354,485.8084677419355,0.8440237848664232,0.8470238933872759,6.554899849521129,0.16859058164564092,4.054900013031854,8.627759431674464,238.06259992398554,121.78309370629052,1.0,1.0,21.240489346097235,0.0625,34,0.0,0.0,3.781886201542187
029,F,U,L,2,-0.21343063583815028,-1.4552206165703274,-3.9941526011560695,73.19845857418112,1043.4046242774566,971.9344894026975,1020.6329479768787,486.40751445086704,1115.7177263969172,486.7919075144509,0.8588658321044079,0.8361357987087339,5.532460031230378,0.16681977584134652,2.2759078713641006,7.420292872108543,935.6457240351264,309.0135499916711,1.0,1.0,114.46952975923355,0.08092485549132948,38,0.0,0.0,10.023725109029376
029,N,U,L,0,-0.5170993902439025,-11.81973780487805,-3.9406164634146346,87.3810975609756,930.310975609756,486.875,1044.4512195121952,482.1112804878049,1132.246951219512,483.655487804878,0.9047758969637509,0.8677458534586244,46.84706819345968,0.24028080476234828,46.75041905099834,11.02492938521993,939.0124428516579,525.8975257298777,1.0,1.0,91.40137118981636,0.09451219512195122,46,0.0,0.0,20.38691016589893
029,S,C,L,0,-0.2386123348017621,-1.701090528634361,-8.936880176211453,73.93392070484582,831.9008810572687,504.1321585903084,784.0011013215859,370.284140969163,859.5539647577092,371.1563876651982,0.6958206901186491,0.7193902212190317,11.131344817301882,0.15920489242627442,2.842341250012316,12.893596791489355,209.19025287445103,145.8694120277042,1.0,1.0,9.896760614004716,0.030837004405286344,37,0.3920704845814978,0.0,4.338643492999978
030,A,D,L,1,-0.2505882235528942,-4.916023552894211,-6.1334678642714575,75.46506986027944,890.0199600798403,527.3433133732535,989.5978043912176,541.2734530938123,1073.8502994011976,544.0588822355289,0.8024639080436156,0.8310723129272563,8.620459816462182,0.1437105831907933,5.615723861491424,7.679749298784774,297.4387661364913,172.19671861042997,1.0,1.0,13.991268673626584,0.033932135728542916,37,0.1217564870259481,0.0,4.410258120759637
030,D,C,L,1,-0.2668259911894273,-3.296746255506608,-5.033443392070485,78.19823788546256,727.6651982378854,186.23348017621146,1023.7466960352423,562.4581497797357,1109.5121145374449,566.3876651982379,0.8343852750246455,0.85253174158885,7.1713527350921344,0.1282610551311822,4.6445163355117876,6.6544805861748095,303.40203880760197,97.16015375165306,1.0,1.0,21.898428424876794,0.06828193832599119,28,0.0,0.0,5.557104154735838
030,F,D,L,2,-0.2267649159663865,-2.5339161764705875,-5.031582773109244,81.66596638655462,999.7331932773109,970.8298319327731,1028.7983193277312,556.4180672268908,1115.060924369748,558.1638655462185,0.848087668402938,0.8681862406552322,6.725074709894726,0.1289648060036996,3.932631160840215,6.244182510367254,938.5107431351531,310.934161981487,1.0,0.9999999999999982,111.02033866117904,0.0861344537815126,67,0.0,0.0,10.347318153688908
030,N,U,L,0,-0.4360114551083591,-2.863663467492261,-4.334013003095976,84.64086687306502,980.0526315789474,463.91021671826627,1005.1068111455108,551.0030959752322,1084.7616099071208,553.546439628483,0.8762069582770203,0.8983574782407082,29.106562588635914,0.2957811132918636,36.700126199169055,8.985894588882132,944.438579337253,526.3257687927644,1.0,1.0,107.68995317391044,0.09287925696594428,32,0.0,0.0,7.1347795428234555
030,S,D,L,0,-0.25739551451187337,-2.78294036939314,-7.790122163588389,76.90501319261213,927.2981530343008,574.4881266490765,981.8390501319261,525.0171503957783,1064.5606860158312,527.0079155672823,0.7938165751749251,0.8218724409066286,10.929815688539048,0.1659972842129369,4.99135093501096,11.040324843101338,247.98139175743682,126.39775859234648,1.0,1.0,12.856095147085297,0.036939313984168866,34,0.25857519788918204,0.0,7.14689084473296
031,A,D,L,1,-0.21270414312617703,-6.554819397363465,2.0323602636534837,65.34839924670433,998.8173258003767,546.0075329566855,943.2871939736347,435.6167608286252,1043.3210922787193,438.51789077212806,0.8072599335456968,0.8299938678457394,10.090132187890655,0.11275119788415355,7.337863163507404,8.31343681914911,321.17456982616767,153.89970986933173,1.0,1.0,14.903771476833565,0.032015065913371,41,0.1657250470809793,0.0,6.851745367062713
031,D,D,L,1,-0.21796944444444447,-7.290700992063493,2.5131718253968254,65.1765873015873,804.6448412698413,169.55555555555554,979.4761904761905,452.85813492063494,1084.1200396825398,455.4107142857143,0.8170283871180782,0.8577339394620369,10.57599686242264,0.10917319478758566,7.705276322529891,8.14882679890599,348.20094694936716,135.70590383207212,1.0,1.0,23.214204735928174,0.061507936507936505,36,0.0,0.0,5.843067342803535
031,F,U,L,2,-0.2066903162055336,-7.02017628458498,0.9009741106719367,65.73320158102767,934.7667984189724,969.0415019762846,1000.4733201581028,461.82509881422925,1105.3418972332015,463.54150197628456,0.858287496823897,0.8820598432970429,9.566079697660054,0.11640174442016851,7.644485812040334,6.511163207516193,938.1872393101406,313.1461877587505,1.0,1.0,108.87174587358172,0.09288537549407115,34,0.0,0.0,5.9179138198463095
031,N,U,L,0,-0.28153575949367093,-16.481996835443038,-1.707192088607595,69.51582278481013,875.4746835443038,459.86708860759495,873.2990506329114,398.18037974683546,962.123417721519,399.1392405063291,0.7796637007051451,0.7808916317975718,26.550617338452934,0.1666191256568688,23.715069519817305,5.808263645145984,933.995470566952,520.1887582245919,1.0,1.0,109.0381153288876,0.11708860759493671,29,0.0,0.0,2.5968096821979083
031,S,C,L,0,-0.2531085995085995,-7.2028297297297295,1.028418918918919,64.45454545454545,907.0859950859951,583.3071253071253,955.7285012285013,426.4963144963145,1059.1412776412776,428.93857493857496,0.7918358414374946,0.8448460283774593,12.321566148055487,0.14472185637989737,8.597726779257655,9.128736609173574,244.6977123291978,169.5837747935895,1.0,1.0,13.784657713295987,0.0343980343980344,38,0.051597051597051594,0.0,6.562665061157421
032,A,D,L,1,-0.25147879341864715,-2.85653747714808,-15.368814808043874,62.95612431444241,919.4277879341864,582.4003656307129,876.0164533820841,326.2888482632541,961.5146252285192,329.1234003656307,0.7819133647890302,0.7908215733505721,16.22197128737942,0.06450528095488746,3.8711711900883663,10.770846360839506,210.52655900605345,105.23446106070894,1.0,1.0,9.585478093965829,0.031078610603290677,39,0.526508226691042,0.0,8.626406780172955
032,D,C,L,1,-0.2592851351351352,-2.8505361003861,-15.479553861003863,62.945945945945944,925.7104247104247,162.54633204633205,1006.4218146718147,370.56081081081084,1112.1901544401544,375.7326254826255,0.8582271519799789,0.8657330077863555,16.470133856184848,0.07056720373392324,4.152391733963924,10.580852033502264,289.61820583698994,96.76804694293801,1.0,1.0,23.275705589821925,0.0637065637065637,51,0.0,0.0,8.233616760246198
032,F,U,L,2,-0.25393865030674845,-1.4454245398773005,-12.798594887525562,63.00613496932515,758.7034764826176,957.1411042944785,990.8660531697342,362.6605316973415,1095.452965235174,365.1390593047035,0.8804078388455961,0.8761713899666348,13.638556163774131,0.09704350680034712,3.0636985332761117,9.62094367257043,913.7487772233862,327.7556731443198,1.0,1.0,112.82552143531527,0.08997955010224949,32,0.0,0.0,8.111818436945654
032,N,U,L,0,-0.5705852842809365,-3.6913040133779265,-8.60597491638796,70.18394648829431,1579.2073578595318,91.39464882943143,916.8729096989966,362.7157190635451,1005.5869565217391,362.9214046822743,0.9846365738091701,0.8987997597560196,39.292228670786194,0.3315293820947352,40.59747954980824,11.571819313874519,713.8639473890818,272.69791428335196,1.0,0.9999999999999982,140.2518700143187,0.10367892976588629,30,0.0,0.0,8.7867494766284
032,S,D,L,0,-0.2870911547911548,-2.0926184275184276,-20.31086044226044,63.2997542997543,871.6953316953317,572.8918918918919,920.2235872235872,316.485257985258,1018.7199017199017,321.0982800982801,0.8117088247762608,0.8184739308543053,21.03904411456642,0.14428852055152858,3.571987511194233,9.147896312554815,267.65242064783547,154.28680065151042,1.0,1.0,14.366163624368067,0.0343980343980344,35,0.257985257985258,0.0,9.19799010940181
033,A,U,L,1,-0.08701403162055336,-0.7593630434782609,-3.818621936758893,84.53359683794466,855.9169960474309,527.8557312252965,847.4575098814229,503.20454545454544,928.0167984189724,500.2905138339921,0.7919077038970364,0.8135035361992221,4.755262140347071,0.04519977022581337,3.3063167882996187,7.689590071138479,290.8519902380141,136.52308018255945,1.0,1.0,12.486199113540488,0.03162055335968379,35,0.10276679841897234,0.0,3.990088722243329
033,D,D,L,1,-0.10337932489451478,-0.7850318565400844,-2.904057383966245,85.36708860759494,669.5105485232068,244.20886075949366,937.4651898734177,550.882911392405,1028.6582278481012,548.951476793249,0.8473856947842429,0.8689287790399305,3.924664738744119,0.0314768171137255,3.0577920033080477,7.545627768357175,200.13674208728818,108.78903224380176,1.0,1.0,24.691047796932384,0.07383966244725738,31,0.0,0.0,2.9288779631371433
033,F,U,L,2,-0.12283365949119374,-0.9246166340508806,-2.526075733855186,83.82583170254404,711.0039138943249,983.7318982387476,946.0489236790606,551.9236790606653,1036.46771037182,548.6829745596868,0.8620063923190041,0.8687008449137886,3.728933023307095,0.032198562903528065,2.102843417407614,6.755984460795335,903.2710013863148,293.760387451081,1.0,1.0,99.18313708553683,0.08023483365949119,36,0.0,0.0,4.130337150116551
033,N,D,L,0,-0.16525591715976332,-1.8221801775147934,-4.532494082840238,88.56213017751479,590.8786982248521,655.896449704142,938.2988165680473,548.9097633136095,1024.8816568047337,545.3269230769231,0.866472754927996,0.8552317297440907,16.0496832798152,0.1326161437461292,15.649257163174257,9.71184784130218,860.6887381257985,516.4930573263205,1.0,1.0,94.15908242372717,0.1242603550295858,31,0.0,0.0,8.955378415395716
033,S,D,L,0,-0.13102128712871286,-1.3619641089108911,-6.746199257425744,82.62871287128714,935.1361386138614,498.740099009901,833.2933168316831,483.8019801980198,915.8180693069307,482.20915841584156,0.7729387039212545,0.8130926897422162,9.28824605392234,0.10300397251886324,2.8362066350407336,12.67532661618517,258.92158250479946,133.37510035806412,1.0,1.0,14.774996742845692,0.034653465346534656,35,0.35396039603960394,0.0,3.622094920156899
034,A,C,L,1,-0.22181745098039213,2.040799215686275,-2.23959431372549,82.10588235294118,913.2411764705882,574.4666666666667,876.4372549019607,459.90098039215684,959.4725490196079,451.206862745098,0.9064417616031621,0.9214014045590716,4.236063997243803,0.07923571527425086,4.378069537268961,5.092384714332684,277.8684418798207,166.09177365451907,1.0,0.9999999999999982,11.815940941908647,0.03333333333333333,40,0.18627450980392157,0.0,5.7558635666530416
034,D,U,L,1,-0.22934362850971923,0.4626663066954643,-2.0328069114470844,80.09719222462203,710.9524838012959,182.6328293736501,942.4924406047517,489.3023758099352,1029.2786177105831,480.744060475162,0.933406593284125,0.9645325506610103,2.696990893605548,0.06590525763706578,1.8415158686853288,4.890315895784053,286.8917882586121,109.72795542287608,1.0,0.9999999999999982,25.76337862875327,0.06695464362850972,30,0.0,0.0,4.425194496071386
034,F,U,L,2,-0.24897392156862744,0.25053058823529406,-2.068711764705882,79.18235294117648,729.635294117647,969.4098039215686,943.9294117647058,492.0480392156863,1030.9058823529413,485.1921568627451,0.9460047803090964,0.9721023067346597,3.3338939320020327,0.06168111579320545,2.2150851411092782,4.855320963929057,909.1430950723288,313.50542103703384,1.0,1.0,85.65698123830153,0.07647058823529412,55,0.0,0.0,3.3407880884460655
034,N,D,L,0,-0.4376933333333334,-3.709609696969697,-3.5042163636363637,81.65454545454546,1000.4969696969697,401.669696969697,964.75,476.73030303030305,1046.9166666666667,474.1787878787879,0.9579628529287268,0.9688952201336103,33.27458414796049,0.15788199303409312,35.26832728049834,8.797937913145399,938.3334941221044,508.11909846793935,1.0,1.0,108.83738599608036,0.11212121212121212,29,0.0,0.0,5.732051878060976
034,S,C,L,0,-0.2813538834951456,1.4256458737864077,-3.4503024271844667,81.97330097087378,1016.9417475728155,534.8470873786408,889.8046116504854,460.68689320388347,969.620145631068,448.4466019417476,0.9043393690298467,0.9220766219600532,5.855103103819961,0.09269110047106072,3.1053014260730394,8.70674110996224,325.70424018248667,168.52335183336015,1.0,1.0,17.16025558089578,0.03398058252427184,36,0.055825242718446605,0.0,4.002034164410126
035,A,U,L,1,-0.2305455968688845,2.08474951076321,-2.764797651663405,69.4853228962818,976.348336594912,552.0176125244618,907.3737769080235,504.97162426614483,990.082191780822,500.0567514677104,0.9112178985989974,0.9296563541411408,4.568337522693025,0.06237348933441909,4.023662226715947,6.001595160716168,249.7471662524907,142.5576239973821,1.0,1.0,13.645583553401128,0.033268101761252444,35,0.30332681017612523,0.0,15.546259479368263
035,D,U,L,1,-0.23116875,0.743214962121212,-1.5750804924242425,69.35227272727273,620.8200757575758,162.31060606060606,935.1969696969697,520.4630681818181,1020.6060606060606,515.5255681818181,0.9503059257993469,0.9660558287159047,2.612741176261454,0.06923793278669542,2.5810213217859808,3.7860388965467884,240.10869576539173,126.61165251048045,1.0,1.0,20.75570159336718,0.0625,32,0.0,0.0,15.412539001445364
035,F,D,L,2,-0.2593984251968504,0.7481346456692914,-1.7271222440944878,67.74803149606299,778.0354330708661,963.2066929133858,951.9173228346457,529.4251968503937,1038.9035433070867,526.2923228346457,0.9675704182795825,0.9934763487865101,2.7804358412849415,0.07564969353300376,2.5866118278147945,4.38132233339545,919.8353546205275,320.94202840410634,1.0,1.0,103.14314174760392,0.08661417322834646,31,0.0,0.0,13.590448535665878
035,N,D,L,0,-0.3015604456824513,-6.7708974930362125,-1.3436927576601672,69.4707520891365,756.7270194986072,558.3676880222841,957.7980501392758,519.5724233983287,1042.1350974930363,516.0264623955431,0.9320636352971614,0.9647161300624438,16.905463588823775,0.08038048865381073,15.796007146400251,6.1350594317330875,916.4703015055372,529.1228840629115,1.0,1.0,95.54674944713469,0.11142061281337047,32,0.0,0.0,14.78626205888142
035,S,C,L,0,-0.3121893867924528,1.4098365566037736,-3.175126650943396,70.99764150943396,948.3301886792453,549.9929245283018,889.7441037735849,495.4693396226415,971.4799528301887,490.123820754717,0.9281803397682501,0.9303689796161613,5.528135518984191,0.09227088425363096,2.9050763226927296,7.779638613053539,270.33248844908644,166.34252862467847,1.0,1.0,14.81432209979665,0.0330188679245283,37,0.27122641509433965,0.0,14.604131429663346
036,A,U,L,1,-0.22368412698412696,-3.8151132936507937,-8.870487103174604,62.13690476190476,977.4900793650794,577.9880952380952,839.1934523809524,370.2232142857143,938.952380952381,366.63392857142856,0.8055381619757093,0.8655315619065493,10.715100686488121,0.10398912136305692,5.303233803204716,11.600528726973625,238.95143683560235,104.74139249281943,1.0,1.0,12.94830572930357,0.03373015873015873,36,0.4305555555555556,0.0,10.430186804113696
036,D,U,L,1,-0.2005263917525773,-4.284855463917527,-7.459459175257733,61.422680412371136,792.0865979381443,241.78762886597937,868.3340206185567,382.3144329896907,973.0505154639176,380.41237113402065,0.8111800512139522,0.8725014323751259,11.260335496712015,0.12499580407987096,7.38888887555117,12.307916034575324,384.547244684439,116.96881979962232,1.0,0.9999999999999982,25.038928404736158,0.07010309278350516,36,0.0,0.0,10.63783856383593
036,F,D,L,2,-0.19941663157894737,-3.98737052631579,-6.619992210526317,59.67578947368421,711.7831578947369,946.5452631578947,916.9021052631579,396.57157894736844,1027.6073684210526,396.4357894736842,0.8384407221879508,0.9028937251331574,10.08054495962608,0.0670863153716821,4.671555541147294,10.853328939505907,902.5939841023128,341.0237187416626,1.0,1.0,112.88157188024877,0.0968421052631579,33,0.0,0.0,8.432277781670717
036,N,D,L,0,-0.4513693798449612,4.664627131782947,-4.031147286821706,65.16279069767442,824.1279069767442,490.031007751938,879.9670542635658,385.06201550387595,969.7635658914729,381.4437984496124,0.9168149042441767,0.9653636112618668,25.991434292832672,0.28504105628300125,27.798497552651767,10.101390444006649,927.4406622634822,523.4677910030927,1.0,1.0,135.24037864356458,0.13953488372093023,28,0.0,0.0,11.167013090316198
036,S,D,L,0,-0.2368151702786378,-6.096354179566564,-18.824415789473687,63.90402476780186,1089.170278637771,484.5077399380805,871.3312693498452,362.45820433436535,976.6130030959753,364.3018575851393,0.7815850804806624,0.856423408478826,22.952273492153857,0.22770452082998924,9.733059199571635,15.047515687904475,190.2048718497714,159.8294969885383,1.0,1.0,12.996614450686362,0.04024767801857585,32,0.18575851393188855,0.0,11.257749277087505
037,A,U,M,1,-0.26344116379310345,-1.8844185344827584,-2.368257327586207,61.85129310344828,992.0862068965517,595.375,974.2941810344828,482.2553879310345,1065.2553879310344,484.11099137931035,0.8396454569791717,0.8735805017362019,4.0886034145418115,0.09811761954493871,3.0191295859004104,4.504536818750588,246.98864775603454,173.31630499371335,1.0,1.0,14.63490127228198,0.036637931034482756,36,0.2349137931034483,0.0,8.332624294796226
037,D,C,L,1,-0.2736456621004566,-1.7637260273972604,-1.6907821917808223,63.76027397260274,681.527397260274,216.21689497716895,1012.167808219178,494.4771689497717,1107.2203196347032,496.97146118721463,0.8738217176075769,0.9107398015919069,3.6193281100266663,0.08902737355448118,3.0912995907438225,4.027903164962918,309.900844743307,136.10776450408756,1.0,0.9999999999999998,26.52928513520457,0.0684931506849315,30,0.0,0.0,8.993380209697124
037,F,D,L,2,-0.2781540603248259,-1.2111308584686777,-1.7169206496519724,61.498839907192576,983.2134570765661,952.7679814385151,1023.3317865429234,508.9396751740139,1116.814385150812,508.47795823665894,0.8962968318487146,0.9109926050988644,3.164505240564272,0.11454087084504176,2.3268162052917565,3.765577785452523,938.086171925597,333.21590458057494,1.0,1.0,138.60832819986328,0.10208816705336426,28,0.0,0.0,7.499071778593373
037,N,D,L,0,-0.3064470967741935,6.00638451612903,-0.7258899999999999,63.32258064516129,636.4354838709677,625.5967741935484,985.8758064516129,492.508064516129,1072.7225806451613,488.93548387096774,0.9282574806113183,0.9042242444286634,27.221156695777672,0.18865730315472867,32.59910048193379,4.17027660090103,878.0081278229876,521.1625807636865,1.0,1.0,101.68730543262636,0.12580645161290321,33,0.0,0.0,8.832809426933688
037,S,D,L,0,-0.2681322916666667,-1.4840070312500002,-3.61546015625,63.716145833333336,1082.7786458333333,582.328125,917.8138020833334,439.7994791666667,994.1744791666666,438.2486979166667,0.8033336207159861,0.8473961458747407,5.30849167168389,0.09066615288124598,2.255291138964303,5.972522925774702,291.25131219191775,160.06761508853236,1.0,1.0,17.658147890429188,0.036458333333333336,33,0.06510416666666667,0.0,7.909326624017957
038,A,C,L,1,-0.1168823353293413,1.7487131736526942,-8.306780538922157,63.51197604790419,945.6167664670659,500.937125748503,907.7005988023952,468.0149700598802,995.4491017964071,465.4341317365269,0.8111647079975045,0.8365759962210352,9.689968093287716,0.1072098832029572,4.267323613684579,9.809003689848321,302.23637382682335,147.9467650346109,1.0,1.0,22.42572687225365,0.05089820359281437,27,0.1497005988023952,0.0,12.27448696390082
038,D,C,L,1,-0.12515394402035623,2.1321776081424937,-7.3262669211195925,64.44020356234097,729.5368956743002,174.29770992366412,1006.0928753180661,517.2684478371501,1105.5076335877864,514.6984732824427,0.8628867087901776,0.8881167377749656,8.863728216925477,0.12175161039444085,3.9380904994741233,8.85740324827635,235.67604513947418,133.37351808501876,1.0,1.0,32.156042523707946,0.08396946564885496,31,0.0,0.0,14.023140162226609
038,F,C,L,2,-0.1427713910761155,-0.5908971128608924,-5.750066141732283,62.9002624671916,958.9475065616798,960.2965879265092,1024.7742782152231,523.8398950131234,1125.6824146981628,521.9580052493438,0.8889532292957499,0.9111609168031197,7.472000676883986,0.09766599012319502,2.9858478605294816,8.165852042966108,938.4816586129838,324.97948714845757,1.0,1.0,125.63626819200287,0.09711286089238845,34,0.0,0.0,9.29739189203634
038,N,D,M,0,-0.30523425925925923,2.8886495370370393,-2.657647222222222,64.93055555555556,855.2870370370371,489.875,1030.2685185185185,519.9907407407408,1112.3009259259259,511.94444444444446,0.9348544482526036,0.9160327342921176,29.327747794748316,0.20938473308422245,30.113450179190767,10.736113638027653,932.0917167260525,526.0370471744361,1.0,1.0,132.82120821348096,0.11574074074074074,27,0.0,0.0,12.178449076692
038,S,C,L,0,-0.17211952662721894,2.2957446745562127,-11.725943195266273,63.994082840236686,1030.1420118343194,522.6449704142012,954.5887573964498,476.76627218934914,1042.7041420118344,471.3816568047337,0.8423441995714896,0.8427761001505786,13.267880947519412,0.11514096367795953,3.3475699909248635,11.948733143708289,276.3590919896021,187.51422020418212,1.0,1.0,17.504872787961922,0.038461538461538464,40,0.06804733727810651,0.0,9.669079027889644
039,A,D,L,1,-0.3477081967213115,-4.184232581967212,-3.3535649590163934,65.47131147540983,1022.1598360655738,583.7868852459017,911.1311475409836,523.1157786885246,1000.6956967213115,523.327868852459,0.8837017558838158,0.8766762895347341,6.211073604695043,0.11429913855475718,7.029950426400075,5.274734345479544,288.6218742743245,161.6346161873501,1.0,1.0,12.828453868026195,0.03483606557377049,35,0.2725409836065574,0.0,12.26363396192839
